date_time,Date,Time,Time / Activity,type,type_text,Activity time (h:m:s),Activity (minutes),startTime,sportTime(s),maxPace(/meter),minPace(/meter),distance(m),avgPace(/meter),calories(kcal)
2024-04-05 07:10:57,2024-04-05,07:10,07:10 Walking,6,Walking,0:35:27,35.45,2024-04-05 07:10:57+0000,2127,2.1546383,0.387907,1484.0,1.432,195.0
2024-04-05 04:55:45,2024-04-05,04:55,04:55 Free movement,16,Free movement,0:25:05,25.08,2024-04-05 04:55:45+0000,1505,0.0,0.0,0.0,0.0,101.0
2024-04-05 04:10:23,2024-04-05,04:10,04:10 Walking,6,Walking,0:39:56,39.93,2024-04-05 04:10:23+0000,2396,0.0,0.53015894,2986.0,0.802,296.0
2024-04-04 12:32:24,2024-04-04,12:32,12:32 Walking,6,Walking,0:57:22,57.37,2024-04-04 12:32:24+0000,3442,7.4122767,0.534775,4098.0,0.839,447.0
2024-04-04 10:03:48,2024-04-04,10:03,10:03 Free movement,16,Free movement,0:28:00,28.0,2024-04-04 10:03:48+0000,1680,0.0,0.0,0.0,0.0,152.0
2024-04-04 05:48:17,2024-04-04,05:48,05:48 Running,1,Running,0:30:11,30.18,2024-04-04 05:48:17+0000,1811,3.120448,0.2577929,4048.0,0.447,273.0
2024-04-04 05:14:16,2024-04-04,05:14,05:14 Free movement,16,Free movement,0:29:03,29.05,2024-04-04 05:14:16+0000,1743,0.0,0.0,0.0,0.0,121.0
2024-04-03 07:55:09,2024-04-03,07:55,07:55 Walking,6,Walking,1:24:08,84.13,2024-04-03 07:55:09+0000,5048,2.9311657,0.54678136,5935.0,0.85,559.0
2024-01-17 05:05:40,2024-01-17,05:05,05:05 Running,1,Running,0:47:36,47.6,2024-01-17 05:05:40+0000,2856,3.7871149,0.27411303,6324.0,0.451,429.0
2024-01-04 14:15:46,2024-01-04,14:15,14:15 Walking,6,Walking,0:11:26,11.43,2024-01-04 14:15:46+0000,686,5.258103,0.57275707,742.0,0.924,72.0
2024-01-04 08:29:51,2024-01-04,08:29,08:29 Walking,6,Walking,1:45:50,105.83,2024-01-04 08:29:51+0000,6350,2.8722587,0.65455323,6975.0,0.91,638.0
2024-01-04 06:59:16,2024-01-04,06:59,06:59 Walking,6,Walking,0:27:40,27.67,2024-01-04 06:59:16+0000,1660,0.0,0.49768028,1065.0,1.558,136.0
2024-01-03 14:12:40,2024-01-03,14:12,14:12 Free movement,16,Free movement,0:51:09,51.15,2024-01-03 14:12:40+0000,3069,0.0,0.0,0.0,0.0,209.0
2024-01-03 10:56:07,2024-01-03,10:56,10:56 Walking,6,Walking,0:56:50,56.83,2024-01-03 10:56:07+0000,3410,3.9106863,1.2004802,2548.0,1.338,275.0
2024-01-02 13:35:59,2024-01-02,13:35,13:35 Walking,6,Walking,0:11:37,11.62,2024-01-02 13:35:59+0000,697,2.2855284,0.6021639,674.0,1.032,62.0
2024-01-02 11:19:55,2024-01-02,11:19,11:19 Free movement,16,Free movement,0:52:39,52.65,2024-01-02 11:19:55+0000,3159,0.0,0.0,0.0,0.0,203.0
2024-01-02 10:20:58,2024-01-02,10:20,10:20 Walking,6,Walking,0:30:59,30.98,2024-01-02 10:20:58+0000,1859,2.7915375,0.42387816,1654.0,1.123,204.0
2024-01-02 05:33:19,2024-01-02,05:33,05:33 Walking,6,Walking,1:52:02,112.03,2024-01-02 05:33:19+0000,6722,2.2043629,0.74758023,7420.0,0.905,717.0
2024-01-01 11:24:16,2024-01-01,11:24,11:24 Walking,6,Walking,0:44:46,44.77,2024-01-01 11:24:16+0000,2686,3.5478015,0.6168567,1815.0,1.479,271.0
2024-01-01 06:44:20,2024-01-01,06:44,06:44 Walking,6,Walking,1:50:25,110.42,2024-01-01 06:44:20+0000,6625,2.0890143,0.6513372,7229.0,0.916,696.0
2023-12-31 07:28:09,2023-12-31,07:28,07:28 Running,1,Running,0:39:04,39.07,2023-12-31 07:28:09+0000,2344,1.8955156,0.2982564,6031.0,0.388,356.0
2023-12-28 07:27:53,2023-12-28,07:27,07:27 Running,1,Running,0:57:12,57.2,2023-12-28 07:27:53+0000,3432,1.5716369,0.29585612,8263.0,0.415,508.0
2023-12-25 07:04:03,2023-12-25,07:04,07:04 Running,1,Running,0:33:45,33.75,2023-12-25 07:04:03+0000,2025,1.1388587,0.2943586,5062.0,0.4,305.0
2023-12-22 08:36:10,2023-12-22,08:36,08:36 Running,1,Running,1:00:58,60.97,2023-12-22 08:36:10+0000,3658,1.6898619,0.26523173,9258.0,0.395,553.0
2023-12-18 16:21:19,2023-12-18,16:21,16:21 Running,1,Running,0:50:54,50.9,2023-12-18 16:21:19+0000,3054,2.4009604,0.9337068,5557.0,0.549,442.0
2023-12-16 07:34:27,2023-12-16,07:34,07:34 Walking,6,Walking,1:50:48,110.8,2023-12-16 07:34:27+0000,6648,5.4323606,0.6271051,7462.0,0.89,816.0
2023-12-15 12:42:56,2023-12-15,12:42,12:42 Running,1,Running,1:03:12,63.2,2023-12-15 12:42:56+0000,3792,1.2070372,0.3099993,9389.0,0.403,516.0
2023-09-28 04:49:07,2023-09-28,04:49,04:49 Walking,6,Walking,0:57:10,57.17,2023-09-28 04:49:07+0000,3430,0.0,1.38592,4334.0,0.791,414.0
2023-09-28 04:18:30,2023-09-28,04:18,04:18 Running,1,Running,0:30:06,30.1,2023-09-28 04:18:30+0000,1806,5.120448,0.9337068,3286.0,0.549,261.0
2023-09-27 15:01:35,2023-09-27,15:01,15:01 Walking,6,Walking,0:43:12,43.2,2023-09-27 15:01:35+0000,2592,0.0,1.3932797,3079.0,0.841,189.0
2023-09-27 08:20:32,2023-09-27,08:20,08:20 Walking,6,Walking,1:32:31,92.52,2023-09-27 08:20:32+0000,5551,0.0,1.2004802,6426.0,0.863,625.0
2023-09-27 04:11:33,2023-09-27,04:11,04:11 Walking,6,Walking,1:23:52,83.87,2023-09-27 04:11:33+0000,5032,5.120448,1.4005603,5884.0,0.855,410.0
2023-09-27 03:07:25,2023-09-27,03:07,03:07 Free movement,16,Free movement,0:42:13,42.22,2023-09-27 03:07:25+0000,2533,0.0,0.0,0.0,0.0,227.0
2023-09-26 14:19:55,2023-09-26,14:19,14:19 Walking,6,Walking,0:43:11,43.18,2023-09-26 14:19:55+0000,2591,5.602241,1.4005603,3050.0,0.849,199.0
2023-09-26 09:43:11,2023-09-26,09:43,09:43 Walking,6,Walking,1:27:27,87.45,2023-09-26 09:43:11+0000,5247,5.602241,0.7055197,5891.0,0.89,520.0
2023-09-26 04:35:42,2023-09-26,04:35,04:35 Walking,6,Walking,1:08:58,68.97,2023-09-26 04:35:42+0000,4138,2.8011205,1.4001715,4853.0,0.852,365.0
2023-09-26 04:14:36,2023-09-26,04:14,04:14 Running,1,Running,0:18:07,18.12,2023-09-26 04:14:36+0000,1087,4.2464986,0.9337068,2009.0,0.54,156.0
2023-09-26 03:29:43,2023-09-26,03:29,03:29 Free movement,16,Free movement,0:32:08,32.13,2023-09-26 03:29:43+0000,1928,0.0,0.0,0.0,0.0,185.0
2023-09-25 14:24:59,2023-09-25,14:24,14:24 Walking,6,Walking,0:41:27,41.45,2023-09-25 14:24:59+0000,2487,0.0,1.4005603,2943.0,0.845,220.0
2023-09-25 09:45:32,2023-09-25,09:45,09:45 Walking,6,Walking,1:25:13,85.22,2023-09-25 09:45:32+0000,5113,0.0,1.4005603,5388.0,0.948,456.0
2023-09-25 04:20:47,2023-09-25,04:20,04:20 Walking,6,Walking,1:27:11,87.18,2023-09-25 04:20:47+0000,5231,2.8011205,1.2896245,6331.0,0.826,529.0
2023-09-25 03:15:31,2023-09-25,03:15,03:15 Free movement,16,Free movement,0:49:43,49.72,2023-09-25 03:15:31+0000,2983,0.0,0.0,0.0,0.0,199.0
2023-09-24 14:15:24,2023-09-24,14:15,14:15 Walking,6,Walking,0:30:51,30.85,2023-09-24 14:15:24+0000,1851,3.3613448,1.4005603,2234.0,0.828,198.0
2023-09-24 09:03:40,2023-09-24,09:03,09:03 Walking,6,Walking,1:25:52,85.87,2023-09-24 09:03:40+0000,5152,0.0,1.4005603,6100.0,0.844,600.0
2023-09-24 05:32:16,2023-09-24,05:32,05:32 Walking,6,Walking,0:44:29,44.48,2023-09-24 05:32:16+0000,2669,5.602241,0.58227617,3145.0,0.848,340.0
2023-09-24 04:55:30,2023-09-24,04:55,04:55 Running,1,Running,0:36:06,36.1,2023-09-24 04:55:30+0000,2166,5.120448,0.9337068,4010.0,0.54,328.0
2023-09-24 04:44:13,2023-09-24,04:44,04:44 Walking,6,Walking,0:09:25,9.42,2023-09-24 04:44:13+0000,565,0.0,1.4005603,695.0,0.812,51.0
2023-09-23 14:09:32,2023-09-23,14:09,14:09 Walking,6,Walking,0:38:34,38.57,2023-09-23 14:09:32+0000,2314,0.0,1.4005603,2768.0,0.835,179.0
2023-09-23 08:53:44,2023-09-23,08:53,08:53 Walking,6,Walking,1:16:45,76.75,2023-09-23 08:53:44+0000,4605,1.6064259,0.73313785,5514.0,0.835,423.0
2023-09-23 04:02:15,2023-09-23,04:02,04:02 Walking,6,Walking,1:29:16,89.27,2023-09-23 04:02:15+0000,5356,8.403361,1.2928249,6159.0,0.869,563.0
2023-09-23 02:37:24,2023-09-23,02:37,02:37 Free movement,16,Free movement,1:01:22,61.37,2023-09-23 02:37:24+0000,3682,0.0,0.0,0.0,0.0,275.0
2023-08-02 15:24:52,2023-08-02,15:24,15:24 Walking,6,Walking,1:53:32,113.53,2023-08-02 15:24:52+0000,6812,5.625264,0.5956623,7253.0,0.939,712.0
2023-07-18 11:26:32,2023-07-18,11:26,11:26 Free movement,16,Free movement,0:53:10,53.17,2023-07-18 11:26:32+0000,3190,0.0,0.0,0.0,0.0,195.0
2023-07-18 09:27:43,2023-07-18,09:27,09:27 Walking,6,Walking,1:31:00,91.0,2023-07-18 09:27:43+0000,5460,0.0,0.529482,6529.0,0.836,430.0
2023-07-18 05:18:11,2023-07-18,05:18,05:18 Walking,6,Walking,1:30:04,90.07,2023-07-18 05:18:11+0000,5404,8.355033,0.5214522,6602.0,0.818,430.0
2023-07-17 09:19:44,2023-07-17,09:19,09:19 Walking,6,Walking,1:27:20,87.33,2023-07-17 09:19:44+0000,5240,0.0,0.5220125,5547.0,0.944,395.0
2023-07-17 05:03:27,2023-07-17,05:03,05:03 Walking,6,Walking,1:27:21,87.35,2023-07-17 05:03:27+0000,5241,4.5350747,0.24715175,6305.0,0.831,510.0
2023-07-12 10:40:12,2023-07-12,10:40,10:40 Running,1,Running,0:47:01,47.02,2023-07-12 10:40:12+0000,2821,0.85380095,0.28869656,7398.0,0.381,422.0
2023-07-10 11:13:29,2023-07-10,11:13,11:13 nan,15,,0:56:52,56.87,2023-07-10 11:13:29+0000,3412,1.9755787,0.8470144,2648.0,1.288,551.0
2023-07-08 08:23:21,2023-07-08,08:23,08:23 Walking,6,Walking,0:19:52,19.87,2023-07-08 08:23:21+0000,1192,3.2012804,0.47164243,1807.0,0.659,110.0
2023-07-08 08:03:16,2023-07-08,08:03,08:03 Running,1,Running,0:15:40,15.67,2023-07-08 08:03:16+0000,940,2.8011205,0.23817493,2004.0,0.468,134.0
2023-07-08 07:46:19,2023-07-08,07:46,07:46 Running,1,Running,0:14:47,14.78,2023-07-08 07:46:19+0000,887,3.8401496,0.22386059,2008.0,0.441,120.0
2023-07-08 07:03:02,2023-07-08,07:03,07:03 Running,1,Running,0:37:24,37.4,2023-07-08 07:03:02+0000,2244,5.1712995,1.0398257,4006.0,0.56,314.0
2023-06-23 16:07:06,2023-06-23,16:07,16:07 Running,1,Running,0:06:45,6.75,2023-06-23 16:07:06+0000,405,1.0603286,0.32324395,1026.0,0.394,57.0
2023-06-23 15:50:44,2023-06-23,15:50,15:50 Running,1,Running,0:09:33,9.55,2023-06-23 15:50:44+0000,573,3.2012804,0.25648966,1850.0,0.309,84.0
2023-06-23 15:26:43,2023-06-23,15:26,15:26 Running,1,Running,0:22:50,22.83,2023-06-23 15:26:43+0000,1370,3.1204479,0.26735595,3683.0,0.371,207.0
2023-06-22 13:24:53,2023-06-22,13:24,13:24 Running,1,Running,0:13:36,13.6,2023-06-22 13:24:53+0000,816,2.1008403,0.24136515,2365.0,0.344,110.0
2023-06-22 12:53:50,2023-06-22,12:53,12:53 Running,1,Running,0:28:44,28.73,2023-06-22 12:53:50+0000,1724,3.5014005,0.2578617,5092.0,0.338,258.0
2023-06-20 12:29:15,2023-06-20,12:29,12:29 Running,1,Running,0:32:45,32.75,2023-06-20 12:29:15+0000,1965,1.9659723,0.28645536,5021.0,0.391,299.0
2023-06-19 11:29:22,2023-06-19,11:29,11:29 Free movement,16,Free movement,0:54:10,54.17,2023-06-19 11:29:22+0000,3250,0.0,0.0,0.0,0.0,216.0
2023-06-19 09:11:22,2023-06-19,09:11,09:11 Walking,6,Walking,1:11:48,71.8,2023-06-19 09:11:22+0000,4308,3.9251819,0.3243663,5573.0,0.773,343.0
2023-06-19 05:16:39,2023-06-19,05:16,05:16 Walking,6,Walking,1:16:18,76.3,2023-06-19 05:16:39+0000,4578,2.0755782,0.46165758,5840.0,0.783,472.0
2023-06-18 06:31:17,2023-06-18,06:31,06:31 Running,1,Running,0:51:21,51.35,2023-06-18 06:31:17+0000,3081,1.8564351,0.23582369,8022.0,0.384,476.0
2023-06-17 05:03:16,2023-06-17,05:03,05:03 Walking,6,Walking,1:52:53,112.88,2023-06-17 05:03:16+0000,6773,2.1712859,0.517005,8011.0,0.845,596.0
2023-06-16 10:56:34,2023-06-16,10:56,10:56 Free movement,16,Free movement,0:51:53,51.88,2023-06-16 10:56:34+0000,3113,0.0,0.0,0.0,0.0,225.0
2023-06-16 08:46:02,2023-06-16,08:46,08:46 Walking,6,Walking,1:28:23,88.38,2023-06-16 08:46:02+0000,5303,2.605414,0.53689474,6417.0,0.826,391.0
2023-06-16 05:04:40,2023-06-16,05:04,05:04 Walking,6,Walking,1:15:47,75.78,2023-06-16 05:04:40+0000,4547,2.5177522,0.40827578,5789.0,0.785,430.0
2023-06-15 11:22:20,2023-06-15,11:22,11:22 Free movement,16,Free movement,0:41:38,41.63,2023-06-15 11:22:20+0000,2498,0.0,0.0,0.0,0.0,137.0
2023-06-15 09:18:30,2023-06-15,09:18,09:18 Walking,6,Walking,1:19:01,79.02,2023-06-15 09:18:30+0000,4741,2.712779,0.25684714,5411.0,0.876,382.0
2023-06-15 05:30:05,2023-06-15,05:30,05:30 Walking,6,Walking,0:24:25,24.42,2023-06-15 05:30:05+0000,1465,2.7816947,0.5061638,1990.0,0.735,125.0
2023-06-15 04:34:45,2023-06-15,04:34,04:34 Running,1,Running,0:54:03,54.05,2023-06-15 04:34:45+0000,3243,1.8982328,0.3332604,7014.0,0.462,472.0
2023-06-14 12:53:42,2023-06-14,12:53,12:53 Walking,6,Walking,0:39:06,39.1,2023-06-14 12:53:42+0000,2346,0.0,0.24577199,2748.0,0.853,185.0
2023-06-14 08:35:26,2023-06-14,08:35,08:35 Walking,6,Walking,1:22:20,82.33,2023-06-14 08:35:26+0000,4940,3.7805352,0.41412926,6102.0,0.809,366.0
2023-03-03 10:02:03,2023-03-03,10:02,10:02 Walking,6,Walking,1:27:01,87.02,2023-03-03 10:02:03+0000,5221,2.0647013,0.34579775,7121.0,0.733,418.0
2023-03-03 06:13:25,2023-03-03,06:13,06:13 Walking,6,Walking,1:12:00,72.0,2023-03-03 06:13:25+0000,4320,2.9534814,0.49875078,6174.0,0.699,327.0
2023-03-03 02:15:30,2023-03-03,02:15,02:15 Cycling,10,Cycling,0:56:22,56.37,2023-03-03 02:15:30+0000,3382,0.0,0.0,0.0,0.0,365.0
2023-03-02 09:44:03,2023-03-02,09:44,09:44 Walking,6,Walking,1:11:36,71.6,2023-03-02 09:44:03+0000,4296,1.8091428,0.24648632,5815.0,0.738,325.0
2023-03-02 07:13:48,2023-03-02,07:13,07:13 Running,1,Running,0:28:20,28.33,2023-03-02 07:13:48+0000,1700,1.1993377,0.24279314,5372.0,0.316,254.0
2023-03-02 05:46:42,2023-03-02,05:46,05:46 Walking,6,Walking,1:16:00,76.0,2023-03-02 05:46:42+0000,4560,1.4005603,0.20457006,6303.0,0.723,382.0
2023-03-02 02:43:08,2023-03-02,02:43,02:43 Cycling,10,Cycling,1:10:36,70.6,2023-03-02 02:43:08+0000,4236,0.0,0.0,0.0,0.0,421.0
2023-03-01 09:15:52,2023-03-01,09:15,09:15 Walking,6,Walking,1:28:09,88.15,2023-03-01 09:15:52+0000,5289,4.60084,0.29836145,7125.0,0.742,406.0
2023-03-01 05:44:06,2023-03-01,05:44,05:44 Walking,6,Walking,1:21:08,81.13,2023-03-01 05:44:06+0000,4868,1.7416372,0.096400596,7044.0,0.691,387.0
2023-02-28 13:50:23,2023-02-28,13:50,13:50 Running,1,Running,0:41:39,41.65,2023-02-28 13:50:23+0000,2499,1.8182782,0.27463743,5458.0,0.457,352.0
2023-02-28 09:48:12,2023-02-28,09:48,09:48 Walking,6,Walking,1:17:33,77.55,2023-02-28 09:48:12+0000,4653,1.8659214,0.19616286,6357.0,0.731,354.0
2023-02-28 06:04:12,2023-02-28,06:04,06:04 Walking,6,Walking,1:18:07,78.12,2023-02-28 06:04:12+0000,4687,3.1497371,0.5223583,5968.0,0.785,376.0
2023-02-28 03:53:20,2023-02-28,03:53,03:53 Cycling,10,Cycling,1:28:42,88.7,2023-02-28 03:53:20+0000,5322,0.0,1.8000001,0.0,0.0,663.0
2023-02-27 12:22:07,2023-02-27,12:22,12:22 Swimming,14,Swimming,0:54:37,54.62,2023-02-27 12:22:07+0000,3277,2.6666667,1.382155,1675.0,1.956,421.0
2023-02-27 10:33:14,2023-02-27,10:33,10:33 Walking,6,Walking,1:12:49,72.82,2023-02-27 10:33:14+0000,4369,1.8167063,0.096678145,6332.0,0.689,358.0
2023-02-27 05:48:31,2023-02-27,05:48,05:48 Walking,6,Walking,1:26:12,86.2,2023-02-27 05:48:31+0000,5172,0.0,0.5651676,6718.0,0.769,362.0
2023-02-26 10:20:33,2023-02-26,10:20,10:20 Walking,6,Walking,1:29:20,89.33,2023-02-26 10:20:33+0000,5360,2.4090443,0.23340416,6783.0,0.79,464.0
2023-02-26 06:02:29,2023-02-26,06:02,06:02 Walking,6,Walking,1:27:36,87.6,2023-02-26 06:02:29+0000,5256,0.0,0.19317573,6541.0,0.803,663.0
2023-02-26 04:07:48,2023-02-26,04:07,04:07 Cycling,10,Cycling,0:55:24,55.4,2023-02-26 04:07:48+0000,3324,0.0,0.0,0.0,0.0,334.0
2023-02-25 11:01:11,2023-02-25,11:01,11:01 Walking,6,Walking,1:22:08,82.13,2023-02-25 11:01:11+0000,4928,2.7616758,0.17966627,6441.0,0.765,376.0
2023-02-25 06:04:31,2023-02-25,06:04,06:04 Walking,6,Walking,1:19:43,79.72,2023-02-25 06:04:31+0000,4783,3.1459293,0.35161254,5925.0,0.807,438.0
2023-02-25 04:35:31,2023-02-25,04:35,04:35 Cycling,10,Cycling,0:56:52,56.87,2023-02-25 04:35:31+0000,3412,0.0,0.0,0.0,0.0,343.0
2023-02-24 11:42:35,2023-02-24,11:42,11:42 Cycling,10,Cycling,1:01:03,61.05,2023-02-24 11:42:35+0000,3663,0.0,0.0,0.0,0.0,316.0
2023-02-23 11:25:48,2023-02-23,11:25,11:25 Running,1,Running,0:53:54,53.9,2023-02-23 11:25:48+0000,3234,2.1008403,0.24447326,10308.0,0.313,493.0
2023-02-22 12:07:27,2023-02-22,12:07,12:07 Cycling,10,Cycling,1:25:15,85.25,2023-02-22 12:07:27+0000,5115,0.0,0.0,0.0,0.0,555.0
2023-02-21 12:24:09,2023-02-21,12:24,12:24 Cycling,10,Cycling,1:02:45,62.75,2023-02-21 12:24:09+0000,3765,0.0,0.0,0.0,0.0,348.0
2023-02-20 13:15:00,2023-02-20,13:15,13:15 Running,1,Running,0:16:54,16.9,2023-02-20 13:15:00+0000,1014,2.1008403,0.25888628,2962.0,0.342,146.0
2023-02-20 12:29:47,2023-02-20,12:29,12:29 Swimming,14,Swimming,0:36:12,36.2,2023-02-20 12:29:47+0000,2172,1.9399999,1.0354884,1375.0,1.579,302.0
2023-02-20 12:04:13,2023-02-20,12:04,12:04 Running,1,Running,0:14:55,14.92,2023-02-20 12:04:13+0000,895,1.1708765,0.27628338,2653.0,0.337,130.0
2023-02-20 10:29:41,2023-02-20,10:29,10:29 Walking,6,Walking,1:16:44,76.73,2023-02-20 10:29:41+0000,4604,2.548702,0.15795407,6381.0,0.721,482.0
2023-02-20 06:21:42,2023-02-20,06:21,06:21 Walking,6,Walking,1:13:13,73.22,2023-02-20 06:21:42+0000,4393,0.0,0.49958882,5548.0,0.791,583.0
2023-02-19 07:07:04,2023-02-19,07:07,07:07 Walking,6,Walking,1:47:49,107.82,2023-02-19 07:07:04+0000,6469,5.602241,0.17364515,8891.0,0.727,587.0
2023-02-19 05:39:21,2023-02-19,05:39,05:39 Cycling,10,Cycling,3:21:20,201.33,2023-02-19 05:39:21+0000,12080,0.0,0.0,0.0,0.0,747.0
2023-02-19 04:11:52,2023-02-19,04:11,04:11 Cycling,10,Cycling,1:10:02,70.03,2023-02-19 04:11:52+0000,4202,0.0,0.0,0.0,0.0,434.0
2023-02-18 06:48:50,2023-02-18,06:48,06:48 Walking,6,Walking,1:44:35,104.58,2023-02-18 06:48:50+0000,6275,5.2023706,0.4351725,8571.0,0.732,550.0
2023-02-17 10:04:04,2023-02-17,10:04,10:04 Walking,6,Walking,1:19:58,79.97,2023-02-17 10:04:04+0000,4798,0.0,0.16867796,6416.0,0.747,390.0
2023-02-17 08:09:16,2023-02-17,08:09,08:09 Cycling,10,Cycling,0:59:14,59.23,2023-02-17 08:09:16+0000,3554,0.0,0.0,0.0,0.0,278.0
2023-02-17 06:22:08,2023-02-17,06:22,06:22 Walking,6,Walking,1:23:30,83.5,2023-02-17 06:22:08+0000,5010,0.0,0.5080381,6858.0,0.73,396.0
2023-02-16 10:04:49,2023-02-16,10:04,10:04 Walking,6,Walking,1:14:32,74.53,2023-02-16 10:04:49+0000,4472,0.0,0.3811639,6439.0,0.694,359.0
2023-02-16 06:18:04,2023-02-16,06:18,06:18 Walking,6,Walking,1:18:35,78.58,2023-02-16 06:18:04+0000,4715,2.7395277,0.41987285,6179.0,0.762,479.0
2023-02-16 04:54:30,2023-02-16,04:54,04:54 Running,1,Running,0:48:36,48.6,2023-02-16 04:54:30+0000,2916,2.4009604,0.22033407,8986.0,0.324,444.0
2023-02-15 11:58:29,2023-02-15,11:58,11:58 Cycling,10,Cycling,0:47:21,47.35,2023-02-15 11:58:29+0000,2841,0.0,0.0,0.0,0.0,240.0
2023-02-15 10:05:09,2023-02-15,10:05,10:05 Walking,6,Walking,1:28:24,88.4,2023-02-15 10:05:09+0000,5304,2.2183173,0.4756906,6841.0,0.775,415.0
2023-02-15 05:50:55,2023-02-15,05:50,05:50 Walking,6,Walking,1:20:40,80.67,2023-02-15 05:50:55+0000,4840,6.1744866,0.4668169,6057.0,0.799,394.0
2023-02-14 11:53:03,2023-02-14,11:53,11:53 Cycling,10,Cycling,1:07:39,67.65,2023-02-14 11:53:03+0000,4059,0.0,0.0,0.0,0.0,444.0
2023-02-14 10:10:18,2023-02-14,10:10,10:10 Walking,6,Walking,1:29:14,89.23,2023-02-14 10:10:18+0000,5354,2.1904936,0.28849414,6797.0,0.787,444.0
2023-02-14 06:58:48,2023-02-14,06:58,06:58 Walking,6,Walking,1:10:14,70.23,2023-02-14 06:58:48+0000,4214,0.0,0.51870567,5025.0,0.838,389.0
2023-02-14 06:17:19,2023-02-14,06:17,06:17 Running,1,Running,0:26:56,26.93,2023-02-14 06:17:19+0000,1616,3.4671643,0.2618791,4333.0,0.372,221.0
2023-02-13 10:36:31,2023-02-13,10:36,10:36 Walking,6,Walking,1:24:51,84.85,2023-02-13 10:36:31+0000,5091,5.321324,0.29994702,7090.0,0.718,679.0
2023-02-13 06:19:23,2023-02-13,06:19,06:19 Walking,6,Walking,1:15:52,75.87,2023-02-13 06:19:23+0000,4552,0.0,0.38751048,5567.0,0.817,401.0
2023-02-13 05:26:02,2023-02-13,05:26,05:26 Running,1,Running,0:13:20,13.33,2023-02-13 05:26:02+0000,800,1.0504202,0.2323415,2380.0,0.336,115.0
2023-02-13 05:11:05,2023-02-13,05:11,05:11 Running,1,Running,0:13:30,13.5,2023-02-13 05:11:05+0000,810,0.79401505,0.27484828,2644.0,0.306,124.0
2023-02-13 04:50:02,2023-02-13,04:50,04:50 Running,1,Running,0:19:25,19.42,2023-02-13 04:50:02+0000,1165,1.4147694,0.27131245,3868.0,0.301,167.0
2023-02-11 07:46:52,2023-02-11,07:46,07:46 Cycling,10,Cycling,1:15:03,75.05,2023-02-11 07:46:52+0000,4503,0.0,0.0,0.0,0.0,547.0
2023-02-10 11:41:40,2023-02-10,11:41,11:41 Walking,6,Walking,1:35:31,95.52,2023-02-10 11:41:40+0000,5731,0.0,0.54630464,6780.0,0.845,800.0
2023-02-10 06:29:40,2023-02-10,06:29,06:29 Walking,6,Walking,1:15:33,75.55,2023-02-10 06:29:40+0000,4533,0.0,0.6019595,6082.0,0.745,319.0
2023-02-09 12:50:07,2023-02-09,12:50,12:50 Cycling,10,Cycling,1:15:12,75.2,2023-02-09 12:50:07+0000,4512,0.0,0.0,0.0,0.0,537.0
2023-02-09 11:19:55,2023-02-09,11:19,11:19 Walking,6,Walking,1:15:17,75.28,2023-02-09 11:19:55+0000,4517,0.0,0.41858882,6083.0,0.742,596.0
2023-02-09 06:12:09,2023-02-09,06:12,06:12 Walking,6,Walking,1:19:48,79.8,2023-02-09 06:12:09+0000,4788,1.2102596,0.12764576,6183.0,0.774,474.0
2023-02-08 12:37:33,2023-02-08,12:37,12:37 Swimming,14,Swimming,1:00:37,60.62,2023-02-08 12:37:33+0000,3637,2.41919,1.0819048,1625.0,2.238,396.0
2023-02-08 10:52:30,2023-02-08,10:52,10:52 Walking,6,Walking,1:17:11,77.18,2023-02-08 10:52:30+0000,4631,2.1070862,0.49422386,4966.0,0.932,373.0
2023-02-08 05:57:46,2023-02-08,05:57,05:57 Walking,6,Walking,1:22:08,82.13,2023-02-08 05:57:46+0000,4928,8.224231,0.52905804,6658.0,0.74,627.0
2023-02-07 12:38:55,2023-02-07,12:38,12:38 Cycling,10,Cycling,1:15:06,75.1,2023-02-07 12:38:55+0000,4506,0.0,0.0,0.0,0.0,538.0
2023-02-07 11:02:28,2023-02-07,11:02,11:02 Walking,6,Walking,1:21:49,81.82,2023-02-07 11:02:28+0000,4909,1.92354,0.49270794,6432.0,0.763,393.0
2023-02-07 05:30:33,2023-02-07,05:30,05:30 Walking,6,Walking,1:20:23,80.38,2023-02-07 05:30:33+0000,4823,2.2724519,0.3310885,6050.0,0.797,412.0
2023-02-06 10:48:01,2023-02-06,10:48,10:48 Running,1,Running,1:09:20,69.33,2023-02-06 10:48:01+0000,4160,3.253864,0.28232396,9201.0,0.452,639.0
2023-02-06 06:28:10,2023-02-06,06:28,06:28 Walking,6,Walking,1:33:56,93.93,2023-02-06 06:28:10+0000,5636,2.2682745,0.11256318,8053.0,0.699,649.0
2023-02-05 07:12:45,2023-02-05,07:12,07:12 Walking,6,Walking,1:41:14,101.23,2023-02-05 07:12:45+0000,6074,0.9912509,0.107580476,8127.0,0.747,884.0
2023-02-04 07:10:00,2023-02-04,07:10,07:10 Walking,6,Walking,1:49:11,109.18,2023-02-04 07:10:00+0000,6551,0.0,0.50129414,8197.0,0.799,865.0
2023-02-03 11:03:02,2023-02-03,11:03,11:03 Walking,6,Walking,1:35:58,95.97,2023-02-03 11:03:02+0000,5758,3.2823923,0.2928836,7715.0,0.746,640.0
